who_region,iso3,country_name,city,year,version,pm10_concentration,pm25_concentration,no2_concentration,type_of_stations,reference,web_link,population,population_source,latitude,longitude,who_ms
4_Eur,FRA,France,Blois/FRA,2020,"V6.0  (2023), V6.0  (2023)",12.625,3.299,10.136,"Urban, Urban",NA,NA,NA,NA,47.5904,1.3146,1
4_Eur,FRA,France,Blois/FRA,2021,"V6.0  (2023), V6.0  (2023)",13.172,8.395,13.124,"Urban, Urban",NA,NA,NA,NA,47.5904,1.3146,1
4_Eur,FRA,France,Bobigny/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",26.299,18.701,35.35,NA,NA,NA,47224,"old database, old database, old database",48.902503,2.4525,1
4_Eur,FRA,France,Bordeaux/FRA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",24.268,14.484,29.473,"Urban, Urban, Urban, Urban, Urban",NA,NA,968993,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",44.8389,-0.58822,1
4_Eur,FRA,France,Bordeaux/FRA,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.919,12.527,26.502,"Urban, Urban, Urban, Urban, Urban",NA,NA,968993,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",44.8389,-0.58822,1
4_Eur,FRA,France,Bordeaux/FRA,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",22.061,14.468,25.049,"Urban, Urban, Urban, Urban, Urban",NA,NA,968993,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",44.8389,-0.58822,1
4_Eur,FRA,France,Bordeaux/FRA,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.426,12.296,23.949,"Urban, Urban, Urban, Urban, Urban",NA,NA,968993,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",44.8389,-0.58822,1
4_Eur,FRA,France,Bordeaux/FRA,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.578,12.049,23.801,"Urban, Urban, Urban, Urban, Urban",NA,NA,968993,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",44.8389,-0.58822,1
4_Eur,FRA,France,Bordeaux/FRA,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.332,10.629,24.028,"Urban, Urban, Urban, Urban, Urban, Urban",NA,NA,968993,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",44.83805,-0.589933333,1
4_Eur,FRA,France,Bordeaux/FRA,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.851,12.026,22.309,"Urban, Urban, Urban, Urban, Urban",NA,NA,968993,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",44.83738,-0.59198,1
4_Eur,FRA,France,Bordeaux/FRA,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.781,9.618,17.842,"Urban, Urban, Urban, Urban, Urban",NA,NA,968993,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",44.83738,-0.59198,1
4_Eur,FRA,France,Bordeaux/FRA,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.407,10.268,17.883,"Urban, Urban, Urban, Urban, Urban",NA,NA,968993,"Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018, Imputed_from_UNWUP2018",44.83738,-0.59198,1
4_Eur,FRA,France,Boulogne Sur Mer/FRA,2018,"V6.0  (2023), V6.0  (2023)",20.05,12.782,10.71,"Urban, Suburban",NA,NA,74740,NA,50.7057,1.59125,1
4_Eur,FRA,France,Boulogne Sur Mer/FRA,2019,"V6.0  (2023), V6.0  (2023)",19.883,11.779,10.207,"Urban, Suburban",NA,NA,74740,NA,50.7057,1.59125,1
4_Eur,FRA,France,Boulogne Sur Mer/FRA,2020,"V6.0  (2023), V6.0  (2023)",17.443,10.027,7.611,"Urban, Suburban",NA,NA,74740,NA,50.7057,1.59125,1
4_Eur,FRA,France,Boulogne Sur Mer/FRA,2021,"V6.0  (2023), V6.0  (2023)",17.672,10.448,7.743,"Urban, Suburban",NA,NA,74740,NA,50.7057,1.59125,1
4_Eur,FRA,France,Bourdeaux/FRA,2013,V4.0 (2018),5.713,5.264,2.067,Rural,NA,NA,NA,NA,44.5694,5.279,1
4_Eur,FRA,France,Bourdeaux/FRA,2014,V6.0  (2023),9.719,7.264,2.241,Rural,NA,NA,NA,NA,44.5694,5.279,1
4_Eur,FRA,France,Bourdeaux/FRA,2015,V6.0  (2023),8.832,6.146,1.989,Rural,NA,NA,NA,NA,44.5694,5.279,1
4_Eur,FRA,France,Bourdeaux/FRA,2016,V6.0  (2023),7.617,5.341,2.161,Rural,NA,NA,NA,NA,44.5694,5.279,1
4_Eur,FRA,France,Bourdeaux/FRA,2017,V6.0  (2023),8.457,5.576,1.881,Rural,NA,NA,NA,NA,44.5694,5.279,1
4_Eur,FRA,France,Bourdeaux/FRA,2018,V6.0  (2023),9.164,5.646,1.593,Rural,NA,NA,NA,NA,44.5694,5.279,1
4_Eur,FRA,France,Bourdeaux/FRA,2019,V6.0  (2023),8.119,4.79,1.379,Rural,NA,NA,NA,NA,44.5694,5.279,1
4_Eur,FRA,France,Bourdeaux/FRA,2020,V6.0  (2023),7.914,4.767,1.597,Rural,NA,NA,NA,NA,44.5694,5.279,1
4_Eur,FRA,France,Bourdeaux/FRA,2021,V6.0  (2023),8.701,5.319,1.665,Rural,NA,NA,NA,NA,44.5694,5.279,1
4_Eur,FRA,France,Bourg De Peage/FRA,2019,V6.0  (2023),16.597,10.068,13.343,Urban,NA,NA,NA,NA,45.0425,5.0443,1
4_Eur,FRA,France,Bourg De Peage/FRA,2020,V6.0  (2023),16.659,11.526,9.821,Urban,NA,NA,NA,NA,45.0425,5.0443,1
4_Eur,FRA,France,Bourg De Peage/FRA,2021,V6.0  (2023),17.427,12.177,11.587,Urban,NA,NA,NA,NA,45.0425,5.0443,1
4_Eur,FRA,France,Bourg En Bresse/FRA,2018,V6.0  (2023),14.404,8.842,15.122,Urban,NA,NA,NA,NA,46.2117,5.2264,1
4_Eur,FRA,France,Bourg En Bresse/FRA,2019,V6.0  (2023),13.664,9.205,15.08,Urban,NA,NA,NA,NA,46.2117,5.2264,1
4_Eur,FRA,France,Bourg En Bresse/FRA,2020,V6.0  (2023),12.636,8.183,12.952,Urban,NA,NA,NA,NA,46.2117,5.2264,1
4_Eur,FRA,France,Bourg En Bresse/FRA,2021,V6.0  (2023),13.263,8.917,11.594,Urban,NA,NA,NA,NA,46.2117,5.2264,1
4_Eur,FRA,France,Bourges/FRA,2020,"V6.0  (2023), V6.0  (2023)",13.954,7.885,9.486,"Urban, Urban",NA,NA,64551,NA,47.0789,2.40625,1
4_Eur,FRA,France,Bourges/FRA,2021,"V6.0  (2023), V6.0  (2023)",14.424,9.065,9.725,"Urban, Urban",NA,NA,64551,NA,47.0789,2.40625,1
4_Eur,FRA,France,Brest/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",25.646,14.678,26.728,NA,NA,NA,140547,"old database, old database, old database, old database, old database, old database",48.39458317,-4.478338167,1
4_Eur,FRA,France,Brest/FRA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",20.35,10.442,22.574,"Urban, Urban, Urban",NA,NA,140064,NA,48.39853333,-4.483466667,1
4_Eur,FRA,France,Brest/FRA,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.498,12.836,20.788,"Urban, Urban, Urban",NA,NA,140064,NA,48.39853333,-4.483466667,1
4_Eur,FRA,France,Brest/FRA,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.791,9.131,20.144,"Urban, Urban, Urban",NA,NA,140064,NA,48.39853333,-4.483466667,1
4_Eur,FRA,France,Brest/FRA,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",15.68,6.429,21.501,"Urban, Urban, Urban",NA,NA,140064,NA,48.39853333,-4.483466667,1
4_Eur,FRA,France,Brest/FRA,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",14.938,7.532,20.816,"Urban, Urban, Urban",NA,NA,140064,NA,48.39853333,-4.483466667,1
4_Eur,FRA,France,Brest/FRA,2018,"V6.0  (2023), V6.0  (2023)",15.928,7.825,19.996,"Urban, Urban",NA,NA,140064,NA,48.39185,-4.48765,1
4_Eur,FRA,France,Brest/FRA,2019,"V6.0  (2023), V6.0  (2023)",17.805,7.487,18.941,"Urban, Urban",NA,NA,140064,NA,48.39185,-4.48765,1
4_Eur,FRA,France,Brest/FRA,2020,"V6.0  (2023), V6.0  (2023)",17.264,6.375,14.33,"Urban, Urban",NA,NA,140064,NA,48.39185,-4.48765,1
4_Eur,FRA,France,Brest/FRA,2021,"V6.0  (2023), V6.0  (2023)",16.279,6.925,14.519,"Urban, Urban",NA,NA,140064,NA,48.39185,-4.48765,1
4_Eur,FRA,France,Caen/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",24.221,16.303,27.123,NA,NA,NA,108793,"old database, old database, old database, old database, old database",49.1854426,-0.376111,1
4_Eur,FRA,France,Caen/FRA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",21.499,14.072,22.444,"Urban, Urban, Urban",NA,NA,144972,NA,49.17306667,-0.365833333,1
4_Eur,FRA,France,Caen/FRA,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.036,10.891,20.168,"Urban, Urban, Urban",NA,NA,144972,NA,49.17306667,-0.365833333,1
4_Eur,FRA,France,Caen/FRA,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.334,10.282,18.291,"Urban, Urban, Urban",NA,NA,144972,NA,49.17306667,-0.365833333,1
4_Eur,FRA,France,Caen/FRA,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.397,12.258,19.203,"Urban, Urban, Urban",NA,NA,144972,NA,49.17306667,-0.365833333,1
4_Eur,FRA,France,Caen/FRA,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.223,8.694,19.24,"Urban, Urban, Urban",NA,NA,144972,NA,49.17306667,-0.365833333,1
4_Eur,FRA,France,Caen/FRA,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.942,8.909,23.833,"Urban, Urban, Urban, Urban",NA,NA,144972,NA,49.177025,-0.36425,1
4_Eur,FRA,France,Caen/FRA,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.049,9.101,17.651,"Urban, Urban, Urban",NA,NA,144972,NA,49.17306667,-0.365833333,1
4_Eur,FRA,France,Caen/FRA,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",15.773,8.86,13.085,"Urban, Urban, Urban",NA,NA,144972,NA,49.17306667,-0.365833333,1
4_Eur,FRA,France,Caen/FRA,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.611,10.083,14.466,"Urban, Urban, Urban",NA,NA,144972,NA,49.17306667,-0.365833333,1
4_Eur,FRA,France,Calais/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",26.202,18.825,28.995,NA,NA,NA,72915,"old database, old database, old database, old database, old database, old database",50.94958967,1.846892167,1
4_Eur,FRA,France,Calais/FRA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",25.861,14.055,20.041,"Urban, Urban, Suburban",NA,NA,73911,NA,50.95556667,1.869033333,1
4_Eur,FRA,France,Calais/FRA,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.633,14.631,19.193,"Urban, Urban, Suburban",NA,NA,73911,NA,50.95556667,1.869033333,1
4_Eur,FRA,France,Calais/FRA,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.78,10.784,17.049,"Urban, Urban, Suburban",NA,NA,73911,NA,50.95556667,1.869033333,1
4_Eur,FRA,France,Calais/FRA,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.797,12.634,16.406,"Urban, Urban, Suburban",NA,NA,73911,NA,50.95556667,1.869033333,1
4_Eur,FRA,France,Calais/FRA,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023)",20.734,9.891,17.22,"Urban, Urban, Suburban",NA,NA,73911,NA,50.95556667,1.869033333,1
4_Eur,FRA,France,Calais/FRA,2018,"V6.0  (2023), V6.0  (2023)",22.496,9.761,16.476,"Urban, Urban",NA,NA,73911,NA,50.95255,1.8666,1
4_Eur,FRA,France,Calais/FRA,2019,"V6.0  (2023), V6.0  (2023)",22.04,10.226,14.38,"Urban, Urban",NA,NA,73911,NA,50.95255,1.8666,1
4_Eur,FRA,France,Calais/FRA,2020,"V6.0  (2023), V6.0  (2023)",18.837,7.546,12.162,"Urban, Urban",NA,NA,73911,NA,50.95255,1.8666,1
4_Eur,FRA,France,Calais/FRA,2021,"V6.0  (2023), V6.0  (2023)",18.437,8.531,13.456,"Urban, Urban",NA,NA,73911,NA,50.95255,1.8666,1
4_Eur,FRA,France,Cannes/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",27.11,19.919,28.997,NA,NA,NA,72607,"old database, old database, old database",43.562497,7.007222,1
4_Eur,FRA,France,Cappelle La Grande/FRA,2018,V6.0  (2023),21.424,4.827,15.516,Suburban,NA,NA,NA,NA,50.9959,2.3663,1
4_Eur,FRA,France,Cartignies/FRA,2018,V6.0  (2023),17.725,10.485,8.008,Rural,NA,NA,NA,NA,50.0923,3.85,1
4_Eur,FRA,France,Cartignies/FRA,2019,V6.0  (2023),16.193,9.421,6.137,Rural,NA,NA,NA,NA,50.0923,3.85,1
4_Eur,FRA,France,Cartignies/FRA,2020,V6.0  (2023),14.242,7.709,4.825,Rural,NA,NA,NA,NA,50.0923,3.85,1
4_Eur,FRA,France,Cartignies/FRA,2021,V6.0  (2023),14.096,7.667,5.673,Rural,NA,NA,NA,NA,50.0923,3.85,1
4_Eur,FRA,France,Cayenne/FRA,2013,V4.0 (2018),25.913,10.526,9.307,Urban,NA,NA,122737,NA,4.9322,-52.3102,1
4_Eur,FRA,France,Cayenne/FRA,2014,V6.0  (2023),32.574,14.613,7.535,Urban,NA,NA,122737,NA,4.9322,-52.3102,1
4_Eur,FRA,France,Cayenne/FRA,2019,V6.0  (2023),27.433,11.389,3.297,Urban,NA,NA,122737,NA,4.9379,-52.3209,1
4_Eur,FRA,France,Cayenne/FRA,2020,V6.0  (2023),21.129,9.807,2.785,Urban,NA,NA,122737,NA,4.9379,-52.3209,1
4_Eur,FRA,France,Cayenne/FRA,2021,"V6.0  (2023), V6.0  (2023)",24.865,9.943,5.769,"Urban, Urban",NA,NA,122737,NA,4.92935,-52.3214,1
4_Eur,FRA,France,Chalon Sur Saone/FRA,2013,"V4.0 (2018), V4.0 (2018)",19.064,16.624,25.918,"Urban, Urban",NA,NA,NA,NA,46.78985,4.85055,1
4_Eur,FRA,France,Chalon Sur Saone/FRA,2014,"V6.0  (2023), V6.0  (2023)",17.713,12.912,24.43,"Urban, Urban",NA,NA,NA,NA,46.78985,4.85055,1
4_Eur,FRA,France,Chalon Sur Saone/FRA,2015,"V6.0  (2023), V6.0  (2023)",19.391,13.063,25.441,"Urban, Urban",NA,NA,NA,NA,46.78985,4.85055,1
4_Eur,FRA,France,Chalon Sur Saone/FRA,2016,"V6.0  (2023), V6.0  (2023)",16.908,10.397,22.637,"Urban, Urban",NA,NA,NA,NA,46.78985,4.85055,1
4_Eur,FRA,France,Chalon Sur Saone/FRA,2017,"V6.0  (2023), V6.0  (2023)",16.493,10.485,22.56,"Urban, Urban",NA,NA,NA,NA,46.78985,4.85055,1
4_Eur,FRA,France,Chalon Sur Saone/FRA,2018,"V6.0  (2023), V6.0  (2023)",15.384,11,19.505,"Urban, Urban",NA,NA,NA,NA,46.78985,4.85055,1
4_Eur,FRA,France,Chalon Sur Saone/FRA,2019,V6.0  (2023),15.135,9.664,24.293,Urban,NA,NA,NA,NA,46.7823,4.8473,1
4_Eur,FRA,France,Chalon Sur Saone/FRA,2020,V6.0  (2023),14.882,8.24,20.254,Urban,NA,NA,NA,NA,46.7823,4.8473,1
4_Eur,FRA,France,Chalon Sur Saone/FRA,2021,V6.0  (2023),15.656,9.001,19.93,Urban,NA,NA,NA,NA,46.7823,4.8473,1
4_Eur,FRA,France,Chambery/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",21.685,17.489,25.03,NA,NA,NA,58437,"old database, old database, old database, old database, old database",45.5775,5.9244442,1
4_Eur,FRA,France,Chambery/FRA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",21.088,16.068,21.466,"Urban, Urban, Urban",NA,NA,87711,NA,45.3539,3.7774,1
4_Eur,FRA,France,Chambery/FRA,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",19.012,12.496,25.854,"Urban, Urban, Urban, Urban",NA,NA,87711,NA,45.407775,4.3163,1
4_Eur,FRA,France,Chambery/FRA,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",21.379,14.616,24.5,"Urban, Urban, Urban, Urban",NA,NA,87711,NA,45.407775,4.3163,1
4_Eur,FRA,France,Chambery/FRA,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.774,13.674,22.418,"Urban, Urban, Urban, Urban",NA,NA,87711,NA,45.407775,4.3163,1
4_Eur,FRA,France,Chambery/FRA,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.352,12.709,22.13,"Urban, Urban, Urban, Urban",NA,NA,87711,NA,45.407775,4.3163,1
4_Eur,FRA,France,Chambery/FRA,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.664,10.216,20.211,"Urban, Urban, Urban, Urban",NA,NA,87711,NA,45.407775,4.3163,1
4_Eur,FRA,France,Chambery/FRA,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",15.724,9.129,19.516,"Urban, Urban, Urban, Urban",NA,NA,87711,NA,45.407775,4.3163,1
4_Eur,FRA,France,Chambery/FRA,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",14.925,8.43,15.911,"Urban, Urban, Urban, Urban",NA,NA,87711,NA,45.407775,4.3163,1
4_Eur,FRA,France,Chambery/FRA,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",15.279,9.027,15.463,"Urban, Urban, Urban, Urban",NA,NA,87711,NA,45.407775,4.3163,1
4_Eur,FRA,France,Chartres/FRA,2013,V4.0 (2018),20.67,15.176,15.619,Urban,NA,NA,75990,NA,48.4393,1.4688,1
4_Eur,FRA,France,Chartres/FRA,2014,V6.0  (2023),16.308,10.928,13.95,Urban,NA,NA,75990,NA,48.4393,1.4688,1
4_Eur,FRA,France,Chartres/FRA,2015,V6.0  (2023),16.523,10.002,13.697,Urban,NA,NA,75990,NA,48.4393,1.4688,1
4_Eur,FRA,France,Chartres/FRA,2016,V6.0  (2023),15.769,11.483,14.186,Urban,NA,NA,75990,NA,48.4393,1.4688,1
4_Eur,FRA,France,Chartres/FRA,2017,V6.0  (2023),17.37,9.932,12.852,Urban,NA,NA,75990,NA,48.4393,1.4688,1
4_Eur,FRA,France,Chartres/FRA,2018,"V6.0  (2023), V6.0  (2023)",14.671,10.28,11.365,"Urban, Urban",NA,NA,75990,NA,48.44185,1.48945,1
4_Eur,FRA,France,Chartres/FRA,2019,"V6.0  (2023), V6.0  (2023)",14.642,10.527,19.457,"Urban, Urban",NA,NA,75990,NA,48.4468,1.5013,1
4_Eur,FRA,France,Chartres/FRA,2020,"V6.0  (2023), V6.0  (2023)",13.326,7.518,15.378,"Urban, Urban",NA,NA,75990,NA,48.4468,1.5013,1
4_Eur,FRA,France,Chartres/FRA,2021,"V6.0  (2023), V6.0  (2023)",13.671,9.302,15.294,"Urban, Urban",NA,NA,75990,NA,48.4468,1.5013,1
4_Eur,FRA,France,Chateauroux/FRA,2020,V6.0  (2023),12.246,6.141,7.076,Urban,NA,NA,NA,NA,46.7983,1.6931,1
4_Eur,FRA,France,Chateauroux/FRA,2021,V6.0  (2023),13.858,9.229,8.835,Urban,NA,NA,NA,NA,46.7983,1.6931,1
4_Eur,FRA,France,Chize/FRA,2019,V6.0  (2023),11.673,7.062,3.022,Rural,NA,NA,NA,NA,46.1432,-0.396,1
4_Eur,FRA,France,Chize/FRA,2020,V6.0  (2023),12.499,7.119,2.246,Rural,NA,NA,NA,NA,46.1432,-0.396,1
4_Eur,FRA,France,Chize/FRA,2021,V6.0  (2023),13.341,8.213,2.74,Rural,NA,NA,NA,NA,46.1432,-0.396,1
4_Eur,FRA,France,Clermont Ferrand/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",21.892,15.361,28.607,NA,NA,NA,140957,"old database, old database, old database, old database, old database, old database, old database, old database, old database, old database, old database, old database",45.78079017,3.101990583,1
4_Eur,FRA,France,Clermont Ferrand/FRA,2013,"V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018), V4.0 (2018)",20.694,13.395,26.878,"Suburban, Urban, Urban, Urban, Urban, Urban",NA,NA,195162,NA,45.77758333,3.083733333,1
4_Eur,FRA,France,Clermont Ferrand/FRA,2014,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",17.708,10.567,26.569,"Suburban, Urban, Urban, Urban, Urban",NA,NA,195162,NA,45.77692,3.08156,1
4_Eur,FRA,France,Clermont Ferrand/FRA,2015,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",18.249,12.292,30.729,"Suburban, Urban, Urban, Urban, Urban, Suburban, Urban",NA,NA,195162,NA,45.77628571,3.096342857,1
4_Eur,FRA,France,Clermont Ferrand/FRA,2016,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",16.106,12.357,27.248,"Suburban, Urban, Urban, Urban, Urban, Suburban, Urban",NA,NA,195162,NA,45.77628571,3.096342857,1
4_Eur,FRA,France,Clermont Ferrand/FRA,2017,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",15.689,11.112,24.926,"Suburban, Urban, Urban, Urban, Urban, Suburban, Urban",NA,NA,195162,NA,45.77628571,3.096342857,1
4_Eur,FRA,France,Clermont Ferrand/FRA,2018,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",14.539,9.757,20.368,"Suburban, Urban, Urban, Urban, Urban, Suburban, Urban, Suburban",NA,NA,195162,NA,45.7747625,3.0900625,1
4_Eur,FRA,France,Clermont Ferrand/FRA,2019,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",14.443,8.783,21.953,"Urban, Urban, Urban, Urban, Suburban, Urban, Suburban",NA,NA,195162,NA,45.7762,3.096185714,1
4_Eur,FRA,France,Clermont Ferrand/FRA,2020,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",13.31,8.401,18.302,"Urban, Urban, Urban, Urban, Suburban, Urban, Suburban",NA,NA,195162,NA,45.7762,3.096185714,1
4_Eur,FRA,France,Clermont Ferrand/FRA,2021,"V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023), V6.0  (2023)",13.957,8.944,18.235,"Urban, Urban, Urban, Urban, Suburban, Urban, Suburban",NA,NA,195162,NA,45.7762,3.096185714,1
4_Eur,FRA,France,Creil/FRA,2010,"V4.0 (2018), V4.0 (2018), V4.0 (2018)",24.527,18.054,23.764,NA,NA,NA,33741,"old database, old database, old database",49.259553,2.474397,1
4_Eur,FRA,France,Creil/FRA,2013,"V4.0 (2018), V4.0 (2018)",24.924,17.957,23.226,"Suburban, Urban",NA,NA,75375,NA,49.268,2.4783,1
4_Eur,FRA,France,Creil/FRA,2014,"V6.0  (2023), V6.0  (2023)",22.099,12.997,23.063,"Suburban, Urban",NA,NA,75375,NA,49.268,2.4783,1
4_Eur,FRA,France,Creil/FRA,2015,"V6.0  (2023), V6.0  (2023)",20.115,11.842,23.012,"Suburban, Urban",NA,NA,75375,NA,49.268,2.4783,1
4_Eur,FRA,France,Creil/FRA,2016,"V6.0  (2023), V6.0  (2023)",19.861,11.232,23.375,"Suburban, Urban",NA,NA,75375,NA,49.268,2.4783,1
4_Eur,FRA,France,Creil/FRA,2017,"V6.0  (2023), V6.0  (2023)",20.137,11.755,23.233,"Suburban, Urban",NA,NA,75375,NA,49.268,2.4783,1
4_Eur,FRA,France,Creil/FRA,2018,"V6.0  (2023), V6.0  (2023)",19.388,12.064,21.577,"Suburban, Urban",NA,NA,75375,NA,49.268,2.4783,1
4_Eur,FRA,France,Creil/FRA,2019,"V6.0  (2023), V6.0  (2023)",18.092,11.474,20.09,"Suburban, Urban",NA,NA,75375,NA,49.268,2.4783,1
4_Eur,FRA,France,Creil/FRA,2020,"V6.0  (2023), V6.0  (2023)",14.659,9.575,14.997,"Suburban, Urban",NA,NA,75375,NA,49.268,2.4783,1
4_Eur,FRA,France,Creil/FRA,2021,"V6.0  (2023), V6.0  (2023)",16.666,11.276,17.537,"Suburban, Urban",NA,NA,75375,NA,49.268,2.4783,1
4_Eur,FRA,France,Crolles/FRA,2020,V6.0  (2023),15.852,9.834,12.729,Suburban,NA,NA,NA,NA,45.2797,5.8822,1
4_Eur,FRA,France,Crolles/FRA,2021,V6.0  (2023),17.277,11.514,13.647,Suburban,NA,NA,NA,NA,45.2797,5.8822,1
4_Eur,FRA,France,Dax/FRA,2015,V6.0  (2023),22.254,13.872,12.235,Urban,NA,NA,NA,NA,43.7047,-1.0386,1
4_Eur,FRA,France,Dax/FRA,2016,V6.0  (2023),17.037,8.852,11.788,Urban,NA,NA,NA,NA,43.7047,-1.0386,1
4_Eur,FRA,France,Dax/FRA,2017,V6.0  (2023),18.015,9.384,12.843,Urban,NA,NA,NA,NA,43.7047,-1.0386,1
4_Eur,FRA,France,Dax/FRA,2018,V6.0  (2023),14.748,8.589,11.474,Urban,NA,NA,NA,NA,43.7047,-1.0386,1
